web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_chaussure;prix;adress;url_image
1751410053-633;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures  Louis Vuitton;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-louis-vuitton-5026075;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5026075_uploaded_image1_1730722099.jpg""); width: 465px;"
1751410057-634;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussure  2024;https://sn.coinafrique.com/annonce/chaussures-homme/chaussure-2024-5070029;Chaussures Homme;7 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5070029_uploaded_image1_1733058330.jpg""); width: 488px;"
1751410061-635;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures  Berluti;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5071161;Chaussures Homme;25 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5071161_uploaded_image1_1733133217.jpg""); width: 601px;"
1751410065-636;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Adidas training;https://sn.coinafrique.com/annonce/chaussures-homme/adidas-training-5071168;Chaussures Homme;20 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5071168_uploaded_image1_1733133312.jpg""); width: 601px;"
1751410068-637;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures hommes;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5071180;Chaussures Homme;15 000 CFA;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5071180_uploaded_image1_1733133566.jpg""); width: 577px;"
1751410072-638;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets All star;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-all-star-5071181;Chaussures Homme;20 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5071181_uploaded_image1_1733133576.jpg""); width: 601px;"
1751410076-639;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Crocs;https://sn.coinafrique.com/annonce/chaussures-homme/crocs-5071200;Chaussures Homme;10 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5071200_uploaded_image1_1733134046.jpg""); width: 601px;"
1751410080-640;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets Boss;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-boss-5071214;Chaussures Homme;15 000 CFA;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5071214_uploaded_image1_1733134390.jpg""); width: 577px;"
1751410084-641;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5071839;Chaussures Homme;20 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5071839_uploaded_image1_1733154107.jpg""); width: 545px;"
1751410088-642;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets New Balance;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5071856;Chaussures Homme;30 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5071856_uploaded_image1_1733154811.jpg""); width: 545px;"
1751410093-643;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets Jordan;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-5071859;Chaussures Homme;30 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5071859_uploaded_image1_1733154927.jpg""); width: 545px;"
1751410097-644;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets Jordan MVP Team Gold;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-mvp-team-gold-5074416;Chaussures Homme;25 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5074416_uploaded_image1_1733256921.jpg""); width: 550px;"
1751410101-645;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures de ville;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5075850;Chaussures Homme;19 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5075850_uploaded_image1_1733324048.jpg""); width: 552px;"
1751410104-646;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets Puma;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-puma-5075925;Chaussures Homme;18 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5075925_uploaded_image1_1733326369.jpg""); width: 550px;"
1751410107-647;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures hommes;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5034128;Chaussures Homme;25 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5034128_uploaded_image1_1731082208.jpg""); width: 484px;"
1751410110-648;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures Timberland;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5078242;Chaussures Homme;35 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5078242_uploaded_image2_1733434251.jpeg""); width: 545px;"
1751410114-649;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5078434;Chaussures Homme;15 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5078434_uploaded_image1_1733441016.jpg""); width: 550px;"
1751410117-650;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets Adidas;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-5081254;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5081254_uploaded_image1_1733601174.jpg""); width: 381px;"
1751410121-651;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures hommes;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5081258;Chaussures Homme;30 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5081258_uploaded_image1_1733601310.jpg""); width: 381px;"
1751410124-652;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures Adidas;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-5081265;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5081265_uploaded_image1_1733602892.jpg""); width: 381px;"
1751410128-653;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures hommes;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5081267;Chaussures Homme;30 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5081267_uploaded_image1_1733603021.jpg""); width: 381px;"
1751410132-654;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Sneakers Dior B30;https://sn.coinafrique.com/annonce/chaussures-homme/sneakers-dior-b30-5081368;Chaussures Homme;45 000 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5081368_uploaded_image1_1733609008.jpg""); width: 373px;"
1751410135-655;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Mocassins homme;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5038512;Chaussures Homme;Prix sur demande;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5038512_uploaded_image1_1731341491.7.jpeg""); width: 389px;"
1751410139-656;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Mocassins homme;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5038508;Chaussures Homme;Prix sur demande;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5038508_uploaded_image1_1731341353.03.jpeg""); width: 389px;"
1751410142-657;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5041561;Chaussures Homme;20 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5041561_uploaded_image1_1731494431.jpg""); width: 420px;"
1751410146-658;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures  Homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5053446;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5053446_uploaded_image1_1732115969.49.jpeg""); width: 389px;"
1751410150-659;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures  homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5053444;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5053444_uploaded_image1_1732115901.98.jpeg""); width: 389px;"
1751410155-660;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures  homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5053439;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5053439_uploaded_image1_1732115840.78.jpeg""); width: 389px;"
1751410166-661;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-5044131;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5044131_uploaded_image3_1731602908.43.jpeg""); width: 389px;"
1751410173-662;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-5044134;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5044134_uploaded_image1_1731602992.91.jpeg""); width: 389px;"
1751410177-663;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets Nike;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-5044136;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5044136_uploaded_image1_1731603106.55.jpeg""); width: 389px;"
1751410180-664;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets Adidas;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-5044140;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5044140_uploaded_image1_1731603197.63.jpeg""); width: 389px;"
1751410184-665;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures Ogiy;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-ogiy-5088889;Chaussures Homme;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5088889_uploaded_image2_1734020387.jpeg""); width: 543px;"
1751410188-666;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures Timberland;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5089057;Chaussures Homme;35 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5089057_uploaded_image1_1734026254.jpg""); width: 545px;"
1751410192-667;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures  homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5046356;Chaussures Homme;17 000 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5046356_uploaded_image1_1731708939.jpg""); width: 484px;"
1751410197-668;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5092902;Chaussures Homme;50 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5092902_uploaded_image1_1734275886.jpg""); width: 447px;"
1751410201-669;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5094675;Chaussures Homme;4 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5094675_uploaded_image1_1734373088.jpg""); width: 543px;"
1751410204-670;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5094978;Chaussures Homme;8 000 CFA;Louga, Sénégal;"background-image: url(""https://images.coinafrique.com/5094978_uploaded_image1_1734389112.jpg""); width: 373px;"
1751410208-671;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Baskets Nike Dunk;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-dunk-5095995;Chaussures Homme;20 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5095995_uploaded_image1_1734445682.jpg""); width: 507px;"
1751410215-672;https://sn.coinafrique.com/categorie/chaussures-homme?page=8;Berluti;https://sn.coinafrique.com/annonce/chaussures-homme/berluti-5097538;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5097538_uploaded_image2_1734524684.jpeg""); width: 565px;"
1751410229-673;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures Timberland;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5098393;Chaussures Homme;18 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5098393_uploaded_image1_1734565931.jpg""); width: 414px;"
1751410233-674;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5098395;Chaussures Homme;18 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5098395_uploaded_image1_1734566056.jpg""); width: 424px;"
1751410236-675;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures  homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5102198;Chaussures Homme;13 000 CFA;Ngor, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5102198_uploaded_image1_1734793775.jpg""); width: 373px;"
1751410240-676;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baktets Puma suède XL;https://sn.coinafrique.com/annonce/chaussures-homme/baktets-puma-suede-xl-5061551;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5061551_uploaded_image1_1732571638.jpg""); width: 484px;"
1751410244-677;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets New balance 9060;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-9060-5061556;Chaussures Homme;30 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5061556_uploaded_image1_1732571856.jpg""); width: 465px;"
1751410247-678;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Nike Air Max DN;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-dn-5061569;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5061569_uploaded_image1_1732572616.jpg""); width: 484px;"
1751410251-679;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets New balance 9060;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-9060-5061565;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5061565_uploaded_image1_1732572319.jpg""); width: 484px;"
1751410254-680;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Dior B22;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b22-5061576;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5061576_uploaded_image1_1732572845.jpg""); width: 465px;"
1751410259-681;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Louis Vuitton skate;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louis-vuitton-skate-5061582;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5061582_uploaded_image1_1732573189.jpg""); width: 484px;"
1751410262-682;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Vans Knu school size 37 a 41;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vans-knu-school-size-37-a-41-5061577;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5061577_uploaded_image1_1732573005.jpg""); width: 465px;"
1751410267-683;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Yezzy boost 350;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-yezzy-boost-350-5061596;Chaussures Homme;20 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5061596_uploaded_image1_1732574074.jpg""); width: 465px;"
1751410271-684;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Mocassins homme;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5103710;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5103710_uploaded_image1_1734928509.jpg""); width: 494px;"
1751410275-685;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets  Vans;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vans-5104049;Chaussures Homme;20 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5104049_uploaded_image1_1734950403.jpg""); width: 424px;"
1751410282-686;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5104400;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5104400_uploaded_image2_1734965361.jpeg""); width: 646px;"
1751410287-687;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5104669;Chaussures Homme;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5104669_uploaded_image1_1734977624.jpg""); width: 520px;"
1751410291-688;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;All converse chuk Taylor size 39 a 44;https://sn.coinafrique.com/annonce/chaussures-homme/all-converse-chuk-taylor-size-39-a-44-5063140;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5063140_uploaded_image1_1732650003.jpg""); width: 465px;"
1751410294-689;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures vans;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-vans-5105635;Chaussures Homme;20 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5105635_uploaded_image1_1735045241.jpg""); width: 507px;"
1751410298-690;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Sneakers Gucci;https://sn.coinafrique.com/annonce/chaussures-homme/sneakers-gucci-5105997;Chaussures Homme;45 000 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5105997_uploaded_image1_1735063308.jpg""); width: 373px;"
1751410302-691;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5107122;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5107122_uploaded_image1_1735159699.jpg""); width: 646px;"
1751410306-692;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5107947;Chaussures Homme;Prix sur demande;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5107947_uploaded_image1_1735230299.jpg""); width: 536px;"
1751410309-693;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5107976;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5107976_uploaded_image1_1735231845.jpg""); width: 646px;"
1751410313-694;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Jordan;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-5108423;Chaussures Homme;20 000 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5108423_uploaded_image1_1735258204.jpg""); width: 373px;"
1751410317-695;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Air Jordan 1;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-jordan-1-5109285;Chaussures Homme;16 000 CFA;Ouest Foire, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5109285_uploaded_image1_1735316970.jpg""); width: 373px;"
1751410321-696;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5110777;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5110777_uploaded_image1_1735417132.jpg""); width: 646px;"
1751410325-697;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5111401;Chaussures Homme;7 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5111401_uploaded_image1_1735478673.jpg""); width: 529px;"
1751410329-698;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets homme;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5113372;Chaussures Homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5113372_uploaded_image1_1735596783.jpg""); width: 494px;"
1751410332-699;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Air Force 107 LV8;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-107-lv8-5113429;Chaussures Homme;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5113429_uploaded_image1_1735600680.jpg""); width: 547px;"
1751410337-700;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;paire de chaussures air max;https://sn.coinafrique.com/annonce/chaussures-homme/paire-de-chaussures-air-max-5113894;Chaussures Homme;4 000 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5113894_uploaded_image1_1735644783.jpg""); width: 533px;"
1751410341-701;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Paire de chaussures air max tn;https://sn.coinafrique.com/annonce/chaussures-homme/paire-de-chaussures-air-max-tn-5113899;Chaussures Homme;8 000 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5113899_uploaded_image1_1735644997.jpg""); width: 533px;"
1751410349-702;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Paire de air force 1 blue;https://sn.coinafrique.com/annonce/chaussures-homme/paire-de-air-force-1-blue-5113904;Chaussures Homme;6 500 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5113904_uploaded_image2_1735645153.jpeg""); width: 533px;"
1751410352-703;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures Louis Vuitton;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-louis-vuitton-5113905;Chaussures Homme;7 000 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5113905_uploaded_image1_1735645280.jpg""); width: 533px;"
1751410356-704;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures air force 1;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-force-1-5113911;Chaussures Homme;4 000 CFA;Grand Dakar, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5113911_uploaded_image1_1735645385.jpg""); width: 533px;"
1751410360-705;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chausse-pieds pliable;https://sn.coinafrique.com/annonce/chaussures-homme/chausse-pieds-pliable-5114842;Chaussures Homme;6 900 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5114842_uploaded_image1_1735751354.jpg""); width: 523px;"
1751410363-706;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5117274;Chaussures Homme;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5117274_uploaded_image1_1735903778.jpg""); width: 373px;"
1751410367-707;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5117275;Chaussures Homme;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5117275_uploaded_image1_1735903894.jpg""); width: 373px;"
1751410371-708;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Nike SB Dunk Low Travis Scott;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-sb-dunk-low-travis-scott-5118035;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5118035_uploaded_image1_1735932607.jpg""); width: 605px;"
1751410375-709;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Nike Zoom;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-zoom-5118064;Chaussures Homme;25 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5118064_uploaded_image1_1735933768.jpg""); width: 605px;"
1751410379-710;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets Van Knu Skool;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-van-knu-skool-5118084;Chaussures Homme;27 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5118084_uploaded_image1_1735934478.jpg""); width: 605px;"
1751410383-711;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Baskets;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-5120194;Chaussures Homme;10 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5120194_uploaded_image1_1736088678.jpg""); width: 488px;"
1751410387-712;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures Nike Air;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-air-5121454;Chaussures Homme;9 500 CFA;Pikine, Sénégal;"background-image: url(""https://images.coinafrique.com/5121454_uploaded_image1_1736165779.jpg""); width: 557px;"
1751410390-713;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5125216;Chaussures Homme;12 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5125216_uploaded_image1_1736344781.jpg""); width: 488px;"
1751410394-714;https://sn.coinafrique.com/categorie/chaussures-homme?page=7;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5125228;Chaussures Homme;20 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/5125228_uploaded_image1_1736345367.jpg""); width: 488px;"
